service_name,action,replicas,model_score,event_rate,created_at
fraud-detection,ELEVATED,2,0.86697,7,2026-05-20 13:23:09.214861
fraud-detection,ELEVATED,2,0.87715,6,2026-05-20 13:23:02.549816
fraud-detection,ELEVATED,2,0.88953,7,2026-05-20 13:22:42.419607
fraud-detection,ELEVATED,2,0.89356,8,2026-05-20 13:22:32.305818
fraud-detection,ELEVATED,2,0.90306,7,2026-05-20 13:22:26.095793
fraud-detection,ELEVATED,2,0.9166,6,2026-05-20 13:22:20.026171
fraud-detection,ELEVATED,2,0.89363,7,2026-05-20 13:22:15.968677
fraud-detection,ELEVATED,2,0.87722,9,2026-05-20 13:21:55.746130
fraud-detection,ELEVATED,2,0.87155,8,2026-05-20 13:21:47.719621
fraud-detection,ELEVATED,2,0.87364,7,2026-05-20 13:21:39.620366
fraud-detection,ELEVATED,2,0.85648,6,2026-05-20 13:21:37.627763
fraud-detection,ELEVATED,2,0.8647,5,2026-05-20 13:21:19.326298
fraud-detection,ELEVATED,2,0.88573,6,2026-05-20 13:20:18.685421
fraud-detection,ELEVATED,2,0.9001,5,2026-05-20 13:20:14.637412
fraud-detection,ELEVATED,2,0.87988,5,2026-05-20 13:19:52.425558
fraud-detection,ELEVATED,2,0.8928,5,2026-05-20 13:18:33.499505
fraud-detection,ELEVATED,2,0.89256,5,2026-05-20 13:18:31.542029
fraud-detection,ELEVATED,2,0.87222,5,2026-05-20 13:18:06.986661
fraud-detection,ELEVATED,2,0.8754,5,2026-05-20 13:17:46.756023
fraud-detection,ELEVATED,2,0.87428,6,2026-05-20 13:17:07.962547
fraud-detection,ELEVATED,2,0.90181,9,2026-05-20 13:16:51.425334
fraud-detection,ELEVATED,2,0.89472,10,2026-05-20 13:16:37.267933
fraud-detection,ELEVATED,2,0.90148,9,2026-05-20 13:16:33.247875
fraud-detection,ELEVATED,2,0.90102,9,2026-05-20 13:16:29.117410
fraud-detection,ELEVATED,2,0.9098,9,2026-05-20 13:16:17.033485
fraud-detection,ELEVATED,2,0.90881,8,2026-05-20 13:16:06.933948
fraud-detection,ELEVATED,2,0.90181,8,2026-05-20 13:16:04.827989
fraud-detection,ELEVATED,2,0.89879,8,2026-05-20 13:15:56.735912
fraud-detection,ELEVATED,2,0.89104,9,2026-05-20 13:15:52.762799
fraud-detection,ELEVATED,2,0.88472,9,2026-05-20 13:15:42.363222
fraud-detection,ELEVATED,2,0.8941,8,2026-05-20 13:15:38.221945
fraud-detection,ELEVATED,2,0.88667,7,2026-05-20 13:15:30.161473
fraud-detection,ELEVATED,2,0.89793,6,2026-05-20 13:15:28.172084
fraud-detection,ELEVATED,2,0.8883,6,2026-05-20 13:15:05.919191
fraud-detection,ELEVATED,2,0.89405,6,2026-05-20 13:14:59.817270
fraud-detection,ELEVATED,2,0.8988,6,2026-05-20 13:14:55.756888
fraud-detection,ELEVATED,2,0.8821,6,2026-05-20 13:14:53.764208
fraud-detection,ELEVATED,2,0.89315,6,2026-05-20 13:14:47.590204
fraud-detection,ELEVATED,2,0.89376,9,2026-05-20 13:14:20.581082
fraud-detection,ELEVATED,2,0.87259,10,2026-05-20 13:14:04.341249
fraud-detection,ELEVATED,2,0.87262,9,2026-05-20 13:13:58.285018
fraud-detection,ELEVATED,2,0.86618,8,2026-05-20 13:13:54.079062
fraud-detection,ELEVATED,2,0.88121,8,2026-05-20 13:13:48.022039
fraud-detection,ELEVATED,2,0.87849,7,2026-05-20 13:13:45.984512
fraud-detection,ELEVATED,2,0.87948,6,2026-05-20 13:13:35.594437
fraud-detection,ELEVATED,2,0.8571,5,2026-05-20 13:13:31.442426
fraud-detection,ELEVATED,2,0.88317,6,2026-05-20 13:13:17.334056
fraud-detection,ELEVATED,2,0.89912,5,2026-05-20 13:13:05.250020
fraud-detection,ELEVATED,2,0.89732,5,2026-05-20 13:12:50.967083
fraud-detection,ELEVATED,2,0.89572,5,2026-05-20 13:12:30.691009
fraud-detection,ELEVATED,2,0.89828,6,2026-05-20 13:11:52.284190
fraud-detection,ELEVATED,2,0.91558,5,2026-05-20 13:11:44.100535
fraud-detection,ELEVATED,2,0.9206,5,2026-05-20 13:11:13.838065
fraud-detection,ELEVATED,2,0.94042,5,2026-05-20 13:11:05.581800
fraud-detection,ELEVATED,2,0.95378,5,2026-05-20 13:11:03.553640
fraud-detection,ELEVATED,2,0.9072,6,2026-05-20 13:10:55.345847
fraud-detection,ELEVATED,2,0.91908,9,2026-05-20 13:10:18.480756
fraud-detection,ELEVATED,2,0.91074,8,2026-05-20 13:10:06.382760
fraud-detection,ELEVATED,2,0.90311,8,2026-05-20 13:10:04.418307
fraud-detection,ELEVATED,2,0.90481,7,2026-05-20 13:10:02.307695
fraud-detection,ELEVATED,2,0.91534,7,2026-05-20 13:09:56.233855
fraud-detection,ELEVATED,2,0.92524,7,2026-05-20 13:09:37.998465
fraud-detection,ELEVATED,2,0.92777,6,2026-05-20 13:09:35.977834
fraud-detection,ELEVATED,2,0.91522,5,2026-05-20 13:09:23.839413
fraud-detection,ELEVATED,2,0.90136,7,2026-05-20 13:09:05.668418
fraud-detection,ELEVATED,2,0.91035,6,2026-05-20 13:09:01.601639
fraud-detection,ELEVATED,2,0.92595,6,2026-05-20 13:08:55.678161
fraud-detection,ELEVATED,2,0.94106,7,2026-05-20 13:08:16.560506
fraud-detection,ELEVATED,2,0.93143,7,2026-05-20 13:08:14.532552
fraud-detection,ELEVATED,2,0.94062,6,2026-05-20 13:08:10.415761
fraud-detection,ELEVATED,2,0.9682,5,2026-05-20 13:08:08.448308
fraud-detection,ELEVATED,2,0.94916,5,2026-05-20 13:07:56.267038
fraud-detection,ELEVATED,2,0.90356,12,2026-05-20 13:05:59.830292
fraud-detection,ELEVATED,2,0.90458,13,2026-05-20 13:05:39.653346
fraud-detection,ELEVATED,2,0.90802,12,2026-05-20 13:05:37.560255
fraud-detection,ELEVATED,2,0.90029,12,2026-05-20 13:05:33.460587
fraud-detection,ELEVATED,2,0.89507,12,2026-05-20 13:05:29.457104
fraud-detection,ELEVATED,2,0.88412,12,2026-05-20 13:05:27.423409
fraud-detection,ELEVATED,2,0.88377,12,2026-05-20 13:05:23.352059
fraud-detection,ELEVATED,2,0.89143,12,2026-05-20 13:05:10.705724
fraud-detection,ELEVATED,2,0.8994,11,2026-05-20 13:05:08.654533
fraud-detection,ELEVATED,2,0.90016,10,2026-05-20 13:05:04.755024
fraud-detection,ELEVATED,2,0.88947,9,2026-05-20 13:05:02.286319
fraud-detection,ELEVATED,2,0.87918,8,2026-05-20 13:05:00.419888
fraud-detection,ELEVATED,2,0.89031,7,2026-05-20 13:04:56.173949
fraud-detection,ELEVATED,2,0.90775,8,2026-05-20 13:04:43.077168
fraud-detection,ELEVATED,2,0.90668,8,2026-05-20 13:04:35.023425
fraud-detection,ELEVATED,2,0.91181,7,2026-05-20 13:04:32.836577
fraud-detection,ELEVATED,2,0.92408,6,2026-05-20 13:04:28.808737
fraud-detection,ELEVATED,2,0.94068,5,2026-05-20 13:04:24.641102
fraud-detection,ELEVATED,2,0.90457,7,2026-05-20 13:03:53.713805
fraud-detection,ELEVATED,2,0.90917,6,2026-05-20 13:03:45.124191
fraud-detection,ELEVATED,2,0.88378,6,2026-05-20 13:03:38.751693
fraud-detection,ELEVATED,2,0.91302,8,2026-05-20 13:03:14.497290
fraud-detection,ELEVATED,2,0.90083,7,2026-05-20 13:03:06.238382
fraud-detection,ELEVATED,2,0.90941,7,2026-05-20 13:02:56.134061
fraud-detection,ELEVATED,2,0.91972,6,2026-05-20 13:02:54.017659
fraud-detection,ELEVATED,2,0.9246,6,2026-05-20 13:02:39.940635
fraud-detection,ELEVATED,2,0.94004,5,2026-05-20 13:02:37.919362
fraud-detection,ELEVATED,2,0.91514,10,2026-05-20 13:01:26.934925
fraud-detection,ELEVATED,2,0.92547,12,2026-05-20 13:01:12.820034
fraud-detection,ELEVATED,2,0.93113,12,2026-05-20 13:00:56.719419
fraud-detection,ELEVATED,2,0.938,12,2026-05-20 13:00:52.603275
fraud-detection,ELEVATED,2,0.93619,11,2026-05-20 13:00:50.599797
fraud-detection,ELEVATED,2,0.93607,11,2026-05-20 13:00:42.540079
fraud-detection,ELEVATED,2,0.93141,11,2026-05-20 13:00:36.452260
fraud-detection,ELEVATED,2,0.93341,10,2026-05-20 13:00:34.528474
fraud-detection,ELEVATED,2,0.93539,10,2026-05-20 13:00:30.373004
fraud-detection,ELEVATED,2,0.9422,9,2026-05-20 13:00:28.379323
fraud-detection,ELEVATED,2,0.9502,8,2026-05-20 13:00:20.335483
fraud-detection,ELEVATED,2,0.9568,7,2026-05-20 13:00:18.114544
fraud-detection,ELEVATED,2,0.95525,6,2026-05-20 13:00:16.926318
fraud-detection,ELEVATED,2,0.95308,5,2026-05-20 13:00:10.134080
fraud-detection,ELEVATED,2,0.91145,8,2026-05-20 12:59:54.036294
fraud-detection,ELEVATED,2,0.91899,8,2026-05-20 12:59:45.925668
fraud-detection,ELEVATED,2,0.92024,8,2026-05-20 12:59:41.749603
fraud-detection,ELEVATED,2,0.90221,8,2026-05-20 12:59:33.550815
fraud-detection,ELEVATED,2,0.88775,8,2026-05-20 12:59:09.229323
fraud-detection,ELEVATED,2,0.87737,9,2026-05-20 12:59:05.234768
fraud-detection,ELEVATED,2,0.86399,9,2026-05-20 12:59:03.294240
fraud-detection,ELEVATED,2,0.86869,8,2026-05-20 12:58:57.029054
fraud-detection,ELEVATED,2,0.8668,9,2026-05-20 12:58:48.434359
fraud-detection,ELEVATED,2,0.85674,8,2026-05-20 12:58:44.431123
fraud-detection,ELEVATED,2,0.87423,9,2026-05-20 12:58:07.912161
fraud-detection,ELEVATED,2,0.88229,8,2026-05-20 12:58:05.947620
fraud-detection,ELEVATED,2,0.89241,7,2026-05-20 12:58:03.849538
fraud-detection,ELEVATED,2,0.90573,8,2026-05-20 12:57:55.746622
fraud-detection,ELEVATED,2,0.91471,7,2026-05-20 12:57:49.738754
fraud-detection,ELEVATED,2,0.92604,8,2026-05-20 12:57:31.311581
fraud-detection,ELEVATED,2,0.93693,7,2026-05-20 12:57:23.175416
fraud-detection,ELEVATED,2,0.93034,7,2026-05-20 12:57:17.121810
fraud-detection,ELEVATED,2,0.92785,6,2026-05-20 12:57:09.011725
fraud-detection,ELEVATED,2,0.94592,6,2026-05-20 12:57:02.755303
fraud-detection,ELEVATED,2,0.9538,5,2026-05-20 12:57:00.802019
fraud-detection,ELEVATED,2,0.93117,6,2026-05-20 12:56:18.143564
fraud-detection,ELEVATED,2,0.92764,5,2026-05-20 12:56:06.077396
fraud-detection,ELEVATED,2,0.92553,7,2026-05-20 12:55:43.668202
fraud-detection,ELEVATED,2,0.93984,8,2026-05-20 12:55:33.381833
fraud-detection,ELEVATED,2,0.93342,8,2026-05-20 12:55:22.625389
fraud-detection,ELEVATED,2,0.91494,8,2026-05-20 12:55:18.558763
fraud-detection,ELEVATED,2,0.93494,10,2026-05-20 12:54:49.785732
fraud-detection,ELEVATED,2,0.93429,9,2026-05-20 12:54:47.849278
fraud-detection,ELEVATED,2,0.9329,8,2026-05-20 12:54:45.762668
fraud-detection,ELEVATED,2,0.93363,7,2026-05-20 12:54:39.783699
fraud-detection,ELEVATED,2,0.92763,6,2026-05-20 12:54:35.690050
fraud-detection,ELEVATED,2,0.93137,6,2026-05-20 12:54:31.602931
fraud-detection,ELEVATED,2,0.93956,7,2026-05-20 12:54:19.369319
fraud-detection,ELEVATED,2,0.95936,7,2026-05-20 12:54:17.357270
fraud-detection,ELEVATED,2,0.94863,7,2026-05-20 12:54:05.228779
fraud-detection,ELEVATED,2,0.93041,7,2026-05-20 12:53:52.760237
fraud-detection,ELEVATED,2,0.90224,10,2026-05-20 12:53:32.290118
fraud-detection,ELEVATED,2,0.9082,11,2026-05-20 12:53:28.194627
fraud-detection,ELEVATED,2,0.89512,11,2026-05-20 12:53:19.843832
fraud-detection,ELEVATED,2,0.89278,10,2026-05-20 12:53:17.743998
fraud-detection,ELEVATED,2,0.88699,9,2026-05-20 12:53:09.682482
fraud-detection,ELEVATED,2,0.90163,12,2026-05-20 12:52:53.504090
fraud-detection,ELEVATED,2,0.90657,11,2026-05-20 12:52:49.495183
fraud-detection,ELEVATED,2,0.91411,10,2026-05-20 12:52:43.361160
fraud-detection,ELEVATED,2,0.92456,9,2026-05-20 12:52:41.359629
fraud-detection,ELEVATED,2,0.93203,9,2026-05-20 12:52:37.326283
fraud-detection,ELEVATED,2,0.93097,9,2026-05-20 12:52:30.828739
fraud-detection,ELEVATED,2,0.92775,8,2026-05-20 12:52:28.816267
fraud-detection,ELEVATED,2,0.92109,7,2026-05-20 12:52:24.745929
fraud-detection,ELEVATED,2,0.9228,7,2026-05-20 12:52:04.542612
fraud-detection,ELEVATED,2,0.89569,7,2026-05-20 12:52:00.348718
fraud-detection,ELEVATED,2,0.90093,6,2026-05-20 12:51:58.396002
fraud-detection,ELEVATED,2,0.88294,5,2026-05-20 12:51:54.285572
fraud-detection,ELEVATED,2,0.87804,5,2026-05-20 12:51:39.801026
fraud-detection,ELEVATED,2,0.87058,5,2026-05-20 12:51:07.289250
fraud-detection,ELEVATED,2,0.8615,7,2026-05-20 12:50:43.066774
fraud-detection,ELEVATED,2,0.86141,7,2026-05-20 12:50:30.680752
fraud-detection,ELEVATED,2,0.86419,7,2026-05-20 12:50:26.758765
fraud-detection,ELEVATED,2,0.87683,9,2026-05-20 12:49:58.409854
fraud-detection,ELEVATED,2,0.88018,10,2026-05-20 12:49:49.944427
fraud-detection,ELEVATED,2,0.8969,10,2026-05-20 12:49:45.897116
fraud-detection,ELEVATED,2,0.90122,9,2026-05-20 12:49:43.881426
fraud-detection,ELEVATED,2,0.90656,8,2026-05-20 12:49:41.940651
fraud-detection,ELEVATED,2,0.90795,8,2026-05-20 12:49:27.767297
fraud-detection,ELEVATED,2,0.90701,7,2026-05-20 12:49:25.739667
fraud-detection,ELEVATED,2,0.89783,6,2026-05-20 12:49:23.721215
fraud-detection,ELEVATED,2,0.90358,6,2026-05-20 12:49:13.458759
fraud-detection,ELEVATED,2,0.9124,6,2026-05-20 12:48:56.848441
fraud-detection,ELEVATED,2,0.92182,5,2026-05-20 12:48:50.801457
fraud-detection,ELEVATED,2,0.94954,5,2026-05-20 12:48:46.852716
fraud-detection,ELEVATED,2,0.9595,3,2026-05-20 12:48:20.472145
fraud-detection,ELEVATED,2,0.98493,3,2026-05-20 12:48:10.287745
fraud-detection,ELEVATED,2,0.85764,5,2026-05-20 12:47:11.630440
fraud-detection,ELEVATED,2,0.86018,6,2026-05-20 12:46:04.420185
fraud-detection,ELEVATED,2,0.86535,6,2026-05-20 12:45:52.292787
fraud-detection,ELEVATED,2,0.8734,6,2026-05-20 12:45:44.046067
fraud-detection,ELEVATED,2,0.9045,9,2026-05-20 12:45:25.835453
fraud-detection,ELEVATED,2,0.91069,9,2026-05-20 12:45:15.722990
fraud-detection,ELEVATED,2,0.9122,11,2026-05-20 12:44:57.422448
fraud-detection,ELEVATED,2,0.91868,10,2026-05-20 12:44:53.329592
fraud-detection,ELEVATED,2,0.92291,10,2026-05-20 12:44:47.272041
fraud-detection,ELEVATED,2,0.92803,9,2026-05-20 12:44:43.215535
fraud-detection,ELEVATED,2,0.92131,8,2026-05-20 12:44:41.231085
fraud-detection,ELEVATED,2,0.92919,7,2026-05-20 12:44:39.157702
fraud-detection,ELEVATED,2,0.91839,7,2026-05-20 12:44:30.494684
fraud-detection,ELEVATED,2,0.91249,7,2026-05-20 12:44:24.528532
fraud-detection,ELEVATED,2,0.89111,11,2026-05-20 12:44:10.389596
fraud-detection,ELEVATED,2,0.89124,10,2026-05-20 12:44:08.245362
fraud-detection,ELEVATED,2,0.87565,10,2026-05-20 12:43:58.184375
fraud-detection,ELEVATED,2,0.88127,11,2026-05-20 12:43:48.017177
fraud-detection,ELEVATED,2,0.86968,11,2026-05-20 12:43:31.640731
fraud-detection,ELEVATED,2,0.86392,11,2026-05-20 12:43:29.582515
fraud-detection,ELEVATED,2,0.86652,12,2026-05-20 12:43:21.558221
fraud-detection,ELEVATED,2,0.8696,12,2026-05-20 12:43:19.517877
fraud-detection,ELEVATED,2,0.87551,11,2026-05-20 12:43:15.433873
fraud-detection,ELEVATED,2,0.87559,10,2026-05-20 12:43:13.430915
fraud-detection,ELEVATED,2,0.88037,9,2026-05-20 12:43:11.463609
fraud-detection,ELEVATED,2,0.88952,10,2026-05-20 12:42:59.211953
fraud-detection,ELEVATED,2,0.89781,9,2026-05-20 12:42:57.218400
fraud-detection,ELEVATED,2,0.89246,8,2026-05-20 12:42:55.167606
fraud-detection,ELEVATED,2,0.88748,8,2026-05-20 12:42:47.099223
fraud-detection,ELEVATED,2,0.88625,8,2026-05-20 12:42:30.887997
fraud-detection,ELEVATED,2,0.89159,7,2026-05-20 12:42:28.976097
fraud-detection,ELEVATED,2,0.8976,6,2026-05-20 12:42:24.850925
fraud-detection,ELEVATED,2,0.90136,5,2026-05-20 12:42:20.713052
fraud-detection,ELEVATED,2,0.91108,5,2026-05-20 12:42:08.615721
fraud-detection,ELEVATED,2,0.88927,6,2026-05-20 12:40:16.457512
fraud-detection,ELEVATED,2,0.88887,6,2026-05-20 12:40:06.371830
fraud-detection,ELEVATED,2,0.90384,5,2026-05-20 12:40:02.297760
fraud-detection,ELEVATED,2,0.87403,6,2026-05-20 12:39:24.043241
fraud-detection,ELEVATED,2,0.88026,5,2026-05-20 12:39:23.937762
fraud-detection,ELEVATED,2,0.85206,8,2026-05-20 12:37:43.363652
fraud-detection,ELEVATED,2,0.87291,8,2026-05-20 12:37:18.911457
fraud-detection,ELEVATED,2,0.87857,7,2026-05-20 12:37:06.716403
fraud-detection,ELEVATED,2,0.88722,6,2026-05-20 12:37:04.739988
fraud-detection,ELEVATED,2,0.88504,5,2026-05-20 12:37:02.687481
fraud-detection,ELEVATED,2,0.87926,5,2026-05-20 12:36:48.523151
fraud-detection,ELEVATED,2,0.92478,5,2026-05-20 12:36:32.313759
fraud-detection,ELEVATED,2,0.87265,6,2026-05-20 12:35:52.135444
fraud-detection,ELEVATED,2,0.89553,6,2026-05-20 12:35:35.354419
fraud-detection,ELEVATED,2,0.87746,5,2026-05-20 12:35:33.354412
fraud-detection,ELEVATED,2,0.8844,6,2026-05-20 12:35:10.804484
fraud-detection,ELEVATED,2,0.90963,6,2026-05-20 12:35:04.740062
fraud-detection,ELEVATED,2,0.90567,7,2026-05-20 12:34:56.651482
fraud-detection,ELEVATED,2,0.91968,6,2026-05-20 12:34:48.556272
fraud-detection,ELEVATED,2,0.9219,6,2026-05-20 12:34:26.305392
fraud-detection,ELEVATED,2,0.91106,5,2026-05-20 12:34:24.236660
fraud-detection,ELEVATED,2,0.94318,5,2026-05-20 12:34:08.082176
fraud-detection,ELEVATED,2,0.90995,6,2026-05-20 12:33:10.430146
fraud-detection,ELEVATED,2,0.89385,8,2026-05-20 12:32:46.129682
fraud-detection,ELEVATED,2,0.88764,7,2026-05-20 12:32:38.061164
fraud-detection,ELEVATED,2,0.88774,9,2026-05-20 12:32:21.766570
fraud-detection,ELEVATED,2,0.88836,10,2026-05-20 12:32:15.689437
fraud-detection,ELEVATED,2,0.89511,9,2026-05-20 12:32:11.636993
fraud-detection,ELEVATED,2,0.89793,9,2026-05-20 12:32:01.751944
fraud-detection,ELEVATED,2,0.90004,9,2026-05-20 12:31:51.202555
fraud-detection,ELEVATED,2,0.90556,8,2026-05-20 12:31:47.181997
fraud-detection,ELEVATED,2,0.90937,7,2026-05-20 12:31:33.080434
fraud-detection,ELEVATED,2,0.91117,6,2026-05-20 12:31:26.900471
fraud-detection,ELEVATED,2,0.93048,5,2026-05-20 12:31:22.844977
fraud-detection,ELEVATED,2,0.90598,5,2026-05-20 12:30:15.779663
fraud-detection,ELEVATED,2,0.88674,5,2026-05-20 12:29:59.576989
fraud-detection,ELEVATED,2,0.89411,7,2026-05-20 12:29:41.495149
fraud-detection,ELEVATED,2,0.87733,6,2026-05-20 12:29:35.330002
fraud-detection,ELEVATED,2,0.8892,6,2026-05-20 12:29:19.165007
fraud-detection,ELEVATED,2,0.88999,7,2026-05-20 12:29:02.963805
fraud-detection,ELEVATED,2,0.89316,7,2026-05-20 12:28:58.914320
fraud-detection,ELEVATED,2,0.89171,8,2026-05-20 12:28:48.796171
fraud-detection,ELEVATED,2,0.8887,7,2026-05-20 12:28:46.742868
fraud-detection,ELEVATED,2,0.89275,8,2026-05-20 12:28:20.601357
fraud-detection,ELEVATED,2,0.87208,8,2026-05-20 12:28:10.198484
fraud-detection,ELEVATED,2,0.87021,7,2026-05-20 12:28:08.192370
fraud-detection,ELEVATED,2,0.87835,6,2026-05-20 12:28:02.119240
fraud-detection,ELEVATED,2,0.88942,5,2026-05-20 12:27:58.125355
fraud-detection,ELEVATED,2,0.87487,6,2026-05-20 12:27:27.357627
fraud-detection,ELEVATED,2,0.85836,5,2026-05-20 12:27:21.505140
fraud-detection,ELEVATED,2,0.9336,5,2026-05-20 12:25:51.958204
fraud-detection,ELEVATED,2,0.9299,6,2026-05-20 12:25:21.194571
fraud-detection,ELEVATED,2,0.9296,7,2026-05-20 12:25:15.157291
fraud-detection,ELEVATED,2,0.93794,7,2026-05-20 12:25:00.980202
fraud-detection,ELEVATED,2,0.95018,6,2026-05-20 12:24:53.007525
fraud-detection,ELEVATED,2,0.92687,6,2026-05-20 12:24:48.840729
fraud-detection,ELEVATED,2,0.90491,8,2026-05-20 12:24:34.795569
fraud-detection,ELEVATED,2,0.90891,8,2026-05-20 12:24:18.483973
fraud-detection,ELEVATED,2,0.89601,7,2026-05-20 12:24:16.596595
fraud-detection,ELEVATED,2,0.90113,7,2026-05-20 12:24:14.533396
fraud-detection,ELEVATED,2,0.90166,7,2026-05-20 12:23:50.208821
fraud-detection,ELEVATED,2,0.89914,7,2026-05-20 12:23:46.168945
fraud-detection,ELEVATED,2,0.89834,7,2026-05-20 12:23:42.132430
fraud-detection,ELEVATED,2,0.89883,6,2026-05-20 12:23:36.099458
fraud-detection,ELEVATED,2,0.88039,7,2026-05-20 12:23:19.877783
fraud-detection,ELEVATED,2,0.87177,7,2026-05-20 12:23:15.871421
fraud-detection,ELEVATED,2,0.87461,8,2026-05-20 12:22:55.596497
fraud-detection,ELEVATED,2,0.8684,7,2026-05-20 12:22:49.579969
fraud-detection,ELEVATED,2,0.87771,8,2026-05-20 12:22:43.399332
fraud-detection,ELEVATED,2,0.88917,9,2026-05-20 12:22:35.391397
fraud-detection,ELEVATED,2,0.88297,9,2026-05-20 12:22:25.177645
fraud-detection,ELEVATED,2,0.88532,9,2026-05-20 12:22:19.003345
fraud-detection,ELEVATED,2,0.89005,10,2026-05-20 12:22:12.998690
fraud-detection,ELEVATED,2,0.89504,10,2026-05-20 12:22:02.783927
fraud-detection,ELEVATED,2,0.88472,10,2026-05-20 12:21:48.760387
fraud-detection,ELEVATED,2,0.88282,10,2026-05-20 12:21:46.411122
fraud-detection,ELEVATED,2,0.88217,10,2026-05-20 12:21:42.382290
fraud-detection,ELEVATED,2,0.88327,9,2026-05-20 12:21:36.191787
fraud-detection,ELEVATED,2,0.88641,9,2026-05-20 12:21:34.193262
fraud-detection,ELEVATED,2,0.89457,9,2026-05-20 12:21:22.073464
fraud-detection,ELEVATED,2,0.8944,9,2026-05-20 12:21:18.007402
fraud-detection,ELEVATED,2,0.89851,8,2026-05-20 12:21:15.974811
fraud-detection,ELEVATED,2,0.88886,9,2026-05-20 12:21:05.765382
fraud-detection,ELEVATED,2,0.88501,9,2026-05-20 12:20:53.561285
fraud-detection,ELEVATED,2,0.88362,8,2026-05-20 12:20:47.495493
fraud-detection,ELEVATED,2,0.88541,7,2026-05-20 12:20:43.384347
fraud-detection,ELEVATED,2,0.8868,6,2026-05-20 12:20:35.293561
fraud-detection,ELEVATED,2,0.88282,6,2026-05-20 12:20:29.255134
fraud-detection,ELEVATED,2,0.87645,6,2026-05-20 12:20:19.071558
fraud-detection,ELEVATED,2,0.89807,6,2026-05-20 12:20:15.042276
fraud-detection,ELEVATED,2,0.90178,6,2026-05-20 12:20:11.007100
fraud-detection,ELEVATED,2,0.89728,5,2026-05-20 12:20:00.771608
fraud-detection,ELEVATED,2,0.90626,8,2026-05-20 12:19:30.350065
fraud-detection,ELEVATED,2,0.89674,9,2026-05-20 12:19:26.228098
fraud-detection,ELEVATED,2,0.89079,10,2026-05-20 12:19:16.193901
fraud-detection,ELEVATED,2,0.88476,10,2026-05-20 12:19:12.195337
fraud-detection,ELEVATED,2,0.89448,10,2026-05-20 12:18:59.871301
fraud-detection,ELEVATED,2,0.90221,9,2026-05-20 12:18:57.879676
fraud-detection,ELEVATED,2,0.89952,9,2026-05-20 12:18:37.572187
fraud-detection,ELEVATED,2,0.89131,9,2026-05-20 12:18:33.525167
fraud-detection,ELEVATED,2,0.89407,8,2026-05-20 12:18:29.485589
fraud-detection,ELEVATED,2,0.89461,7,2026-05-20 12:18:27.482256
fraud-detection,ELEVATED,2,0.89516,7,2026-05-20 12:18:21.204400
fraud-detection,ELEVATED,2,0.8979,6,2026-05-20 12:18:19.199044
fraud-detection,ELEVATED,2,0.91172,6,2026-05-20 12:18:15.169073
fraud-detection,ELEVATED,2,0.91775,6,2026-05-20 12:18:09.116534
fraud-detection,ELEVATED,2,0.89687,6,2026-05-20 12:17:48.904795
fraud-detection,ELEVATED,2,0.90929,8,2026-05-20 12:17:36.477800
fraud-detection,ELEVATED,2,0.91535,8,2026-05-20 12:17:26.373250
fraud-detection,ELEVATED,2,0.92589,9,2026-05-20 12:17:16.257680
fraud-detection,ELEVATED,2,0.92746,9,2026-05-20 12:17:14.272498
fraud-detection,ELEVATED,2,0.92797,9,2026-05-20 12:16:49.950151
fraud-detection,ELEVATED,2,0.93837,8,2026-05-20 12:16:43.862360
fraud-detection,ELEVATED,2,0.93709,7,2026-05-20 12:16:41.858933
fraud-detection,ELEVATED,2,0.93453,6,2026-05-20 12:16:37.876591
fraud-detection,ELEVATED,2,0.92003,7,2026-05-20 12:16:27.681611
fraud-detection,ELEVATED,2,0.91505,6,2026-05-20 12:16:21.673046
fraud-detection,ELEVATED,2,0.89205,6,2026-05-20 12:16:17.581086
fraud-detection,ELEVATED,2,0.8893,5,2026-05-20 12:16:15.477989
fraud-detection,ELEVATED,2,0.87084,5,2026-05-20 12:16:13.514069
fraud-detection,ELEVATED,2,0.85507,7,2026-05-20 12:15:34.777598
fraud-detection,ELEVATED,2,0.85402,6,2026-05-20 12:15:32.745502
fraud-detection,ELEVATED,2,0.90675,6,2026-05-20 12:13:37.108552
fraud-detection,ELEVATED,2,0.88739,7,2026-05-20 12:13:31.024919
fraud-detection,ELEVATED,2,0.88601,8,2026-05-20 12:13:06.076124
fraud-detection,ELEVATED,2,0.87893,9,2026-05-20 12:12:47.514020
