user_id,amount,location,timestamp,amount_scaled,risk_score,fraud_prediction,fraud_probability
936,9028.0,IN,2026-05-14 21:19:29.370862,0.9028,0.9028,1,1.0
444,9409.0,IN,2026-05-14 21:19:31.390170,0.9409,0.9409,1,1.0
358,3118.0,IN,2026-05-14 21:19:33.413253,0.3118,0.3118,0,0.0
548,8517.0,US,2026-05-14 21:19:35.430941,0.8517,0.8517,1,1.0
573,5639.0,IN,2026-05-14 21:19:37.470411,0.5639,0.5639,0,0.0
998,304.0,UK,2026-05-14 21:19:39.577253,0.0304,0.0304,0,0.0
535,4816.0,UK,2026-05-14 21:19:41.599043,0.4816,0.4816,0,0.0
928,6942.0,US,2026-05-14 21:19:43.614855,0.6942,0.6942,0,0.0
180,3404.0,US,2026-05-14 21:19:45.634273,0.3404,0.3404,0,0.0
602,7443.0,UK,2026-05-14 21:19:47.665301,0.7443,0.7443,1,1.0
144,2534.0,UK,2026-05-14 21:19:49.724521,0.2534,0.2534,0,0.0
779,9394.0,IN,2026-05-14 21:19:51.742841,0.9394,0.9394,1,1.0
937,7676.0,UK,2026-05-14 21:19:53.760922,0.7676,0.7676,1,1.0
444,1159.0,IN,2026-05-14 21:19:55.781058,0.1159,0.1159,0,0.0
870,727.0,US,2026-05-14 21:19:57.801661,0.0727,0.0727,0,0.0
722,174.0,UK,2026-05-14 21:19:59.825963,0.0174,0.0174,0,0.0
593,1957.0,IN,2026-05-14 21:20:01.960893,0.1957,0.1957,0,0.0
924,6897.0,IN,2026-05-14 21:20:04.152004,0.6897,0.6897,0,0.0
481,9202.0,UK,2026-05-14 21:20:06.196349,0.9202,0.9202,1,1.0
447,5242.0,US,2026-05-14 21:20:08.214050,0.5242,0.5242,0,0.0
604,1899.0,IN,2026-05-14 21:20:10.231391,0.1899,0.1899,0,0.0
808,4596.0,UK,2026-05-14 21:20:12.247503,0.4596,0.4596,0,0.0
976,9095.0,IN,2026-05-14 21:20:14.270727,0.9095,0.9095,1,1.0
761,1265.0,UK,2026-05-14 21:20:16.292872,0.1265,0.1265,0,0.0
952,365.0,US,2026-05-14 21:20:18.426448,0.0365,0.0365,0,0.0
639,994.0,US,2026-05-14 21:20:20.448529,0.0994,0.0994,0,0.0
207,6101.0,UK,2026-05-14 21:20:22.486439,0.6101,0.6101,0,0.0
558,7762.0,IN,2026-05-14 21:20:24.501653,0.7762,0.7762,1,1.0
169,6997.0,IN,2026-05-14 21:20:26.521790,0.6997,0.6997,0,0.0
434,2309.0,US,2026-05-14 21:20:28.539448,0.2309,0.2309,0,0.0
636,8772.0,IN,2026-05-14 21:20:30.557940,0.8772,0.8772,1,1.0
650,6559.0,US,2026-05-14 21:20:32.576279,0.6559,0.6559,0,0.0
65,3535.0,UK,2026-05-14 21:20:34.593821,0.3535,0.3535,0,0.0
550,6184.0,UK,2026-05-14 21:20:36.609702,0.6184,0.6184,0,0.0
165,3374.0,UK,2026-05-14 21:20:38.631098,0.3374,0.3374,0,0.0
607,5390.0,IN,2026-05-14 21:20:40.645599,0.539,0.539,0,0.0
911,9956.0,IN,2026-05-14 21:20:42.664677,0.9956,0.9956,1,1.0
373,217.0,US,2026-05-14 21:20:44.681445,0.0217,0.0217,0,0.0
425,8208.0,US,2026-05-14 21:20:46.701346,0.8208,0.8208,1,1.0
423,8297.0,IN,2026-05-14 21:20:48.723642,0.8297,0.8297,1,1.0
533,5841.0,US,2026-05-14 21:20:50.766762,0.5841,0.5841,0,0.0
646,7412.0,US,2026-05-14 21:20:52.782655,0.7412,0.7412,1,1.0
856,3747.0,US,2026-05-14 21:20:54.838837,0.3747,0.3747,0,0.0
921,4863.0,UK,2026-05-14 21:20:56.886664,0.4863,0.4863,0,0.0
56,7440.0,UK,2026-05-14 21:20:58.912552,0.744,0.744,1,1.0
873,8782.0,US,2026-05-14 21:21:00.931488,0.8782,0.8782,1,1.0
443,3266.0,IN,2026-05-14 21:21:02.952755,0.3266,0.3266,0,0.0
200,4978.0,US,2026-05-14 21:21:04.971271,0.4978,0.4978,0,0.0
75,2447.0,UK,2026-05-14 21:21:06.996659,0.2447,0.2447,0,0.0
690,5920.0,IN,2026-05-14 21:21:09.017374,0.592,0.592,0,0.0
992,1997.0,US,2026-05-14 21:21:11.033770,0.1997,0.1997,0,0.0
892,7735.0,US,2026-05-14 21:21:13.053589,0.7735,0.7735,1,1.0
25,2082.0,IN,2026-05-14 21:21:15.080545,0.2082,0.2082,0,0.0
443,1368.0,IN,2026-05-14 21:21:17.098405,0.1368,0.1368,0,0.0
845,1815.0,UK,2026-05-14 21:21:19.118163,0.1815,0.1815,0,0.0
377,3617.0,UK,2026-05-14 21:21:21.138501,0.3617,0.3617,0,0.0
892,8337.0,UK,2026-05-14 21:21:23.166764,0.8337,0.8337,1,1.0
57,1582.0,US,2026-05-14 21:21:25.185632,0.1582,0.1582,0,0.0
962,5972.0,UK,2026-05-14 21:21:27.205516,0.5972,0.5972,0,0.0
944,6999.0,UK,2026-05-14 21:21:29.231479,0.6999,0.6999,0,0.0
520,6466.0,UK,2026-05-14 21:21:31.258680,0.6466,0.6466,0,0.0
459,6580.0,IN,2026-05-14 21:21:33.277083,0.658,0.658,0,0.0
436,9047.0,UK,2026-05-14 21:21:35.372434,0.9047,0.9047,1,1.0
466,7474.0,UK,2026-05-14 21:21:37.437450,0.7474,0.7474,1,1.0
128,7807.0,US,2026-05-14 21:21:39.459888,0.7807,0.7807,1,1.0
855,6998.0,IN,2026-05-14 21:21:41.539143,0.6998,0.6998,0,0.0
795,5276.0,UK,2026-05-14 21:21:43.583650,0.5276,0.5276,0,0.0
7,1244.0,IN,2026-05-14 21:21:45.609074,0.1244,0.1244,0,0.0
859,1620.0,US,2026-05-14 21:21:47.623992,0.162,0.162,0,0.0
187,6303.0,UK,2026-05-14 21:21:49.649052,0.6303,0.6303,0,0.0
49,4034.0,US,2026-05-14 21:21:51.670533,0.4034,0.4034,0,0.0
176,5255.0,US,2026-05-14 21:21:53.698397,0.5255,0.5255,0,0.0
520,1371.0,IN,2026-05-14 21:21:55.723896,0.1371,0.1371,0,0.0
747,1325.0,IN,2026-05-14 21:21:57.814658,0.1325,0.1325,0,0.0
105,3239.0,US,2026-05-14 21:21:59.832496,0.3239,0.3239,0,0.0
933,251.0,UK,2026-05-14 21:22:01.854292,0.0251,0.0251,0,0.0
136,3101.0,US,2026-05-14 21:22:04.113799,0.3101,0.3101,0,0.0
411,4984.0,UK,2026-05-14 21:22:06.139073,0.4984,0.4984,0,0.0
231,1900.0,US,2026-05-14 21:22:08.154331,0.19,0.19,0,0.0
132,3437.0,IN,2026-05-14 21:22:10.169457,0.3437,0.3437,0,0.0
19,9866.0,UK,2026-05-14 21:22:12.186322,0.9866,0.9866,1,1.0
741,3768.0,UK,2026-05-14 21:22:14.202674,0.3768,0.3768,0,0.0
264,1123.0,IN,2026-05-14 21:22:16.232910,0.1123,0.1123,0,0.0
685,3885.0,IN,2026-05-14 21:22:18.251188,0.3885,0.3885,0,0.0
14,9574.0,IN,2026-05-14 21:22:20.269642,0.9574,0.9574,1,1.0
629,984.0,UK,2026-05-14 21:22:22.289174,0.0984,0.0984,0,0.0
22,2025.0,IN,2026-05-14 21:22:24.309067,0.2025,0.2025,0,0.0
948,4785.0,UK,2026-05-14 21:22:26.327497,0.4785,0.4785,0,0.0
85,6928.0,UK,2026-05-14 21:22:28.344482,0.6928,0.6928,0,0.0
530,1914.0,US,2026-05-14 21:22:30.364144,0.1914,0.1914,0,0.0
419,2372.0,IN,2026-05-14 21:22:32.385668,0.2372,0.2372,0,0.0
916,3507.0,UK,2026-05-14 21:22:34.419617,0.3507,0.3507,0,0.0
486,8235.0,IN,2026-05-14 21:22:36.448654,0.8235,0.8235,1,1.0
110,8238.0,US,2026-05-14 21:22:38.468707,0.8238,0.8238,1,1.0
259,1960.0,IN,2026-05-14 21:22:40.487566,0.196,0.196,0,0.0
616,8931.0,US,2026-05-14 21:22:42.505140,0.8931,0.8931,1,1.0
730,4201.0,US,2026-05-14 21:22:44.519891,0.4201,0.4201,0,0.0
310,8135.0,US,2026-05-14 21:22:46.554278,0.8135,0.8135,1,1.0
707,1107.0,UK,2026-05-14 21:22:48.573390,0.1107,0.1107,0,0.0
296,3179.0,UK,2026-05-14 21:22:50.593607,0.3179,0.3179,0,0.0
150,252.0,UK,2026-05-14 21:22:52.611525,0.0252,0.0252,0,0.0
603,786.0,US,2026-05-14 21:22:54.628394,0.0786,0.0786,0,0.0
268,272.0,IN,2026-05-14 21:22:56.651731,0.0272,0.0272,0,0.0
852,1573.0,UK,2026-05-14 21:22:58.695192,0.1573,0.1573,0,0.0
50,3277.0,US,2026-05-14 21:23:00.785213,0.3277,0.3277,0,0.0
508,8252.0,IN,2026-05-14 21:23:02.809920,0.8252,0.8252,1,1.0
216,3166.0,UK,2026-05-14 21:23:04.836991,0.3166,0.3166,0,0.0
316,3852.0,IN,2026-05-14 21:23:06.856874,0.3852,0.3852,0,0.0
654,3473.0,IN,2026-05-14 21:23:08.875440,0.3473,0.3473,0,0.0
15,740.0,IN,2026-05-14 21:23:10.896111,0.074,0.074,0,0.0
763,1866.0,US,2026-05-14 21:23:12.917551,0.1866,0.1866,0,0.0
493,1216.0,US,2026-05-14 21:23:14.937520,0.1216,0.1216,0,0.0
491,7843.0,IN,2026-05-14 21:23:16.956429,0.7843,0.7843,1,1.0
54,4774.0,UK,2026-05-14 21:23:18.981857,0.4774,0.4774,0,0.0
396,8738.0,UK,2026-05-14 21:23:21.023601,0.8738,0.8738,1,1.0
832,3470.0,US,2026-05-14 21:23:23.047997,0.347,0.347,0,0.0
880,9334.0,IN,2026-05-14 21:23:25.067802,0.9334,0.9334,1,1.0
386,7904.0,UK,2026-05-14 21:23:27.086201,0.7904,0.7904,1,1.0
163,5096.0,IN,2026-05-14 21:23:29.106591,0.5096,0.5096,0,0.0
883,9026.0,IN,2026-05-14 21:23:31.129663,0.9026,0.9026,1,1.0
709,1713.0,US,2026-05-14 21:23:33.153332,0.1713,0.1713,0,0.0
632,4821.0,US,2026-05-14 21:23:35.172808,0.4821,0.4821,0,0.0
474,7968.0,UK,2026-05-14 21:23:37.193800,0.7968,0.7968,1,1.0
837,7736.0,IN,2026-05-14 21:23:39.214050,0.7736,0.7736,1,1.0
153,207.0,UK,2026-05-14 21:23:41.236453,0.0207,0.0207,0,0.0
609,1888.0,UK,2026-05-14 21:23:43.256939,0.1888,0.1888,0,0.0
416,8289.0,US,2026-05-14 21:23:45.275076,0.8289,0.8289,1,1.0
673,9857.0,US,2026-05-14 21:23:47.291541,0.9857,0.9857,1,1.0
592,6767.0,IN,2026-05-14 21:23:49.310750,0.6767,0.6767,0,0.0
191,8282.0,US,2026-05-14 21:23:51.337205,0.8282,0.8282,1,1.0
996,5592.0,IN,2026-05-14 21:23:53.357457,0.5592,0.5592,0,0.0
130,45.0,UK,2026-05-14 21:23:55.374311,0.0045,0.0045,0,0.0
867,4671.0,US,2026-05-14 21:23:57.416450,0.4671,0.4671,0,0.0
369,3208.0,UK,2026-05-14 21:23:59.445656,0.3208,0.3208,0,0.0
225,2102.0,IN,2026-05-14 21:24:01.469407,0.2102,0.2102,0,0.0
43,6381.0,IN,2026-05-14 21:24:03.502002,0.6381,0.6381,0,0.0
167,4954.0,US,2026-05-14 21:24:05.525425,0.4954,0.4954,0,0.0
492,317.0,UK,2026-05-14 21:24:07.542086,0.0317,0.0317,0,0.0
793,7868.0,US,2026-05-14 21:24:09.565531,0.7868,0.7868,1,1.0
933,4290.0,UK,2026-05-14 21:24:11.582030,0.429,0.429,0,0.0
711,4065.0,UK,2026-05-14 21:24:13.599635,0.4065,0.4065,0,0.0
497,7401.0,US,2026-05-14 21:24:15.615696,0.7401,0.7401,1,1.0
857,350.0,UK,2026-05-14 21:24:17.639457,0.035,0.035,0,0.0
310,9587.0,US,2026-05-14 21:24:19.658888,0.9587,0.9587,1,1.0
372,8401.0,US,2026-05-14 21:24:21.677765,0.8401,0.8401,1,1.0
178,5953.0,US,2026-05-14 21:24:23.697350,0.5953,0.5953,0,0.0
433,2136.0,IN,2026-05-14 21:24:25.717568,0.2136,0.2136,0,0.0
719,4380.0,US,2026-05-14 21:24:27.741793,0.438,0.438,0,0.0
509,2683.0,IN,2026-05-14 21:24:29.777272,0.2683,0.2683,0,0.0
906,9381.0,UK,2026-05-14 21:24:31.833882,0.9381,0.9381,1,1.0
555,5224.0,IN,2026-05-14 21:24:33.850665,0.5224,0.5224,0,0.0
471,4512.0,UK,2026-05-14 21:24:35.869960,0.4512,0.4512,0,0.0
747,9471.0,US,2026-05-14 21:24:38.420113,0.9471,0.9471,1,1.0
551,6161.0,UK,2026-05-14 21:24:40.434185,0.6161,0.6161,0,0.0
458,1588.0,IN,2026-05-14 21:24:42.452982,0.1588,0.1588,0,0.0
484,1295.0,UK,2026-05-14 21:24:44.473056,0.1295,0.1295,0,0.0
943,9236.0,IN,2026-05-14 21:24:46.491380,0.9236,0.9236,1,1.0
485,7958.0,UK,2026-05-14 21:24:48.511608,0.7958,0.7958,1,1.0
546,2875.0,IN,2026-05-14 21:24:50.536589,0.2875,0.2875,0,0.0
102,1023.0,US,2026-05-14 21:24:52.558877,0.1023,0.1023,0,0.0
33,4684.0,US,2026-05-14 21:24:54.577515,0.4684,0.4684,0,0.0
574,4571.0,IN,2026-05-14 21:24:56.625195,0.4571,0.4571,0,0.0
871,2316.0,US,2026-05-14 21:24:58.646362,0.2316,0.2316,0,0.0
15,317.0,US,2026-05-14 21:25:00.665459,0.0317,0.0317,0,0.0
118,8167.0,IN,2026-05-14 21:25:02.826637,0.8167,0.8167,1,1.0
488,9350.0,US,2026-05-14 21:25:04.866544,0.935,0.935,1,1.0
617,9070.0,UK,2026-05-14 21:25:06.896421,0.907,0.907,1,1.0
405,975.0,US,2026-05-14 21:25:08.915493,0.0975,0.0975,0,0.0
67,3791.0,IN,2026-05-14 21:25:10.931504,0.3791,0.3791,0,0.0
561,4014.0,UK,2026-05-14 21:25:12.949154,0.4014,0.4014,0,0.0
642,8416.0,US,2026-05-14 21:25:14.970546,0.8416,0.8416,1,1.0
706,3402.0,US,2026-05-14 21:25:16.997359,0.3402,0.3402,0,0.0
208,406.0,UK,2026-05-14 21:25:19.081637,0.0406,0.0406,0,0.0
854,8931.0,UK,2026-05-14 21:25:21.148735,0.8931,0.8931,1,1.0
849,9128.0,IN,2026-05-14 21:25:23.210848,0.9128,0.9128,1,1.0
579,335.0,UK,2026-05-14 21:25:25.266132,0.0335,0.0335,0,0.0
7,8541.0,US,2026-05-14 21:25:27.287959,0.8541,0.8541,1,1.0
392,8395.0,US,2026-05-14 21:25:29.312508,0.8395,0.8395,1,1.0
302,4158.0,UK,2026-05-14 21:25:31.332525,0.4158,0.4158,0,0.0
299,5092.0,US,2026-05-14 21:25:33.351653,0.5092,0.5092,0,0.0
560,9326.0,US,2026-05-14 21:25:35.374057,0.9326,0.9326,1,1.0
114,9828.0,US,2026-05-14 21:25:37.396837,0.9828,0.9828,1,1.0
585,307.0,IN,2026-05-14 21:25:39.414340,0.0307,0.0307,0,0.0
570,8616.0,IN,2026-05-14 21:25:41.432598,0.8616,0.8616,1,1.0
405,3924.0,UK,2026-05-14 21:25:43.470589,0.3924,0.3924,0,0.0
883,5860.0,IN,2026-05-14 21:25:45.491365,0.586,0.586,0,0.0
794,446.0,UK,2026-05-14 21:25:47.567898,0.0446,0.0446,0,0.0
328,8251.0,IN,2026-05-14 21:25:49.586091,0.8251,0.8251,1,1.0
54,1569.0,UK,2026-05-14 21:25:51.793177,0.1569,0.1569,0,0.0
594,1253.0,UK,2026-05-14 21:25:53.847966,0.1253,0.1253,0,0.0
15,7603.0,US,2026-05-14 21:25:56.047793,0.7603,0.7603,1,1.0
225,2677.0,UK,2026-05-14 21:25:58.105347,0.2677,0.2677,0,0.0
212,9216.0,US,2026-05-14 21:26:00.129574,0.9216,0.9216,1,1.0
704,6977.0,IN,2026-05-14 21:26:02.148717,0.6977,0.6977,0,0.0
834,2716.0,US,2026-05-14 21:26:04.164798,0.2716,0.2716,0,0.0
42,5095.0,US,2026-05-14 21:26:06.186793,0.5095,0.5095,0,0.0
924,611.0,UK,2026-05-14 21:26:08.210515,0.0611,0.0611,0,0.0
715,4801.0,US,2026-05-14 21:26:10.229907,0.4801,0.4801,0,0.0
448,1270.0,UK,2026-05-14 21:26:12.247875,0.127,0.127,0,0.0
819,7673.0,UK,2026-05-14 21:26:14.273431,0.7673,0.7673,1,1.0
125,3219.0,IN,2026-05-14 21:26:16.291990,0.3219,0.3219,0,0.0
245,946.0,US,2026-05-14 21:26:18.318758,0.0946,0.0946,0,0.0
579,3857.0,US,2026-05-14 21:26:20.333451,0.3857,0.3857,0,0.0
428,2858.0,US,2026-05-14 21:26:22.355579,0.2858,0.2858,0,0.0
88,1608.0,US,2026-05-14 21:26:24.375318,0.1608,0.1608,0,0.0
677,2991.0,UK,2026-05-14 21:26:26.394740,0.2991,0.2991,0,0.0
390,4428.0,US,2026-05-14 21:26:28.418240,0.4428,0.4428,0,0.0
916,9629.0,IN,2026-05-14 21:26:30.434033,0.9629,0.9629,1,1.0
324,2866.0,IN,2026-05-14 21:26:32.460744,0.2866,0.2866,0,0.0
26,3525.0,US,2026-05-14 21:26:34.485874,0.3525,0.3525,0,0.0
350,6284.0,IN,2026-05-14 21:26:36.505688,0.6284,0.6284,0,0.0
478,8889.0,IN,2026-05-14 21:26:38.525482,0.8889,0.8889,1,1.0
397,7700.0,UK,2026-05-14 21:26:40.540120,0.77,0.77,1,1.0
353,6592.0,US,2026-05-14 21:26:42.560117,0.6592,0.6592,0,0.0
900,1714.0,US,2026-05-14 21:26:44.598898,0.1714,0.1714,0,0.0
451,1622.0,IN,2026-05-14 21:26:46.625987,0.1622,0.1622,0,0.0
836,8129.0,US,2026-05-14 21:26:48.652319,0.8129,0.8129,1,1.0
430,2765.0,US,2026-05-14 21:26:50.669567,0.2765,0.2765,0,0.0
183,281.0,US,2026-05-14 21:26:52.688892,0.0281,0.0281,0,0.0
831,2902.0,UK,2026-05-14 21:26:54.703659,0.2902,0.2902,0,0.0
837,3857.0,UK,2026-05-14 21:26:56.723482,0.3857,0.3857,0,0.0
35,7360.0,UK,2026-05-14 21:26:58.742724,0.736,0.736,1,1.0
576,7768.0,US,2026-05-14 21:27:00.759033,0.7768,0.7768,1,1.0
520,4719.0,UK,2026-05-14 21:27:02.776347,0.4719,0.4719,0,0.0
577,4196.0,IN,2026-05-14 21:27:04.793701,0.4196,0.4196,0,0.0
234,324.0,US,2026-05-14 21:27:06.813486,0.0324,0.0324,0,0.0
410,9677.0,IN,2026-05-14 21:27:08.830437,0.9677,0.9677,1,1.0
565,3265.0,US,2026-05-14 21:27:10.849348,0.3265,0.3265,0,0.0
335,5454.0,UK,2026-05-14 21:27:12.869948,0.5454,0.5454,0,0.0
957,5972.0,US,2026-05-14 21:27:14.887359,0.5972,0.5972,0,0.0
900,5331.0,IN,2026-05-14 21:27:16.910071,0.5331,0.5331,0,0.0
45,9770.0,IN,2026-05-14 21:27:18.933704,0.977,0.977,1,1.0
161,409.0,US,2026-05-14 21:27:20.986484,0.0409,0.0409,0,0.0
451,5486.0,UK,2026-05-14 21:27:23.277431,0.5486,0.5486,0,0.0
186,3830.0,US,2026-05-14 21:27:25.296369,0.383,0.383,0,0.0
881,8486.0,US,2026-05-14 21:27:27.316414,0.8486,0.8486,1,1.0
433,9001.0,IN,2026-05-14 21:27:29.335667,0.9001,0.9001,1,1.0
231,2783.0,US,2026-05-14 21:27:31.355251,0.2783,0.2783,0,0.0
827,6064.0,US,2026-05-14 21:27:33.376309,0.6064,0.6064,0,0.0
421,1867.0,IN,2026-05-14 21:27:35.393703,0.1867,0.1867,0,0.0
389,3894.0,IN,2026-05-14 21:27:37.417671,0.3894,0.3894,0,0.0
724,4938.0,IN,2026-05-14 21:27:39.447859,0.4938,0.4938,0,0.0
891,4008.0,IN,2026-05-14 21:27:41.466994,0.4008,0.4008,0,0.0
451,2520.0,IN,2026-05-14 21:27:43.484036,0.252,0.252,0,0.0
898,1046.0,US,2026-05-14 21:27:45.502364,0.1046,0.1046,0,0.0
66,5022.0,UK,2026-05-14 21:27:47.521405,0.5022,0.5022,0,0.0
774,4062.0,UK,2026-05-14 21:27:49.550679,0.4062,0.4062,0,0.0
654,700.0,UK,2026-05-14 21:27:51.568387,0.07,0.07,0,0.0
641,601.0,IN,2026-05-14 21:27:53.591084,0.0601,0.0601,0,0.0
350,5525.0,UK,2026-05-14 21:27:55.609688,0.5525,0.5525,0,0.0
210,5646.0,US,2026-05-14 21:27:57.625540,0.5646,0.5646,0,0.0
856,9983.0,IN,2026-05-14 21:27:59.644690,0.9983,0.9983,1,1.0
895,6796.0,US,2026-05-14 21:28:01.665202,0.6796,0.6796,0,0.0
313,9666.0,UK,2026-05-14 21:28:03.687330,0.9666,0.9666,1,1.0
416,4181.0,UK,2026-05-14 21:28:05.706294,0.4181,0.4181,0,0.0
974,1099.0,IN,2026-05-14 21:28:07.722781,0.1099,0.1099,0,0.0
617,3317.0,UK,2026-05-14 21:28:09.816267,0.3317,0.3317,0,0.0
692,9775.0,UK,2026-05-14 21:28:11.850497,0.9775,0.9775,1,1.0
596,9308.0,UK,2026-05-14 21:28:13.872442,0.9308,0.9308,1,1.0
973,5119.0,IN,2026-05-14 21:28:15.886627,0.5119,0.5119,0,0.0
374,8044.0,US,2026-05-14 21:28:17.904271,0.8044,0.8044,1,1.0
556,3335.0,UK,2026-05-14 21:28:19.922550,0.3335,0.3335,0,0.0
744,2960.0,US,2026-05-14 21:28:21.940404,0.296,0.296,0,0.0
938,4070.0,IN,2026-05-14 21:28:23.959976,0.407,0.407,0,0.0
442,4833.0,IN,2026-05-14 21:28:25.981300,0.4833,0.4833,0,0.0
938,5337.0,IN,2026-05-14 21:28:28.008863,0.5337,0.5337,0,0.0
497,8213.0,US,2026-05-14 21:28:30.033679,0.8213,0.8213,1,1.0
888,7371.0,US,2026-05-14 21:28:32.153574,0.7371,0.7371,1,1.0
956,7281.0,IN,2026-05-14 21:28:34.282843,0.7281,0.7281,1,1.0
597,2821.0,US,2026-05-14 21:28:36.307409,0.2821,0.2821,0,0.0
722,7819.0,IN,2026-05-14 21:28:38.329549,0.7819,0.7819,1,1.0
864,3516.0,US,2026-05-14 21:28:40.350367,0.3516,0.3516,0,0.0
385,9151.0,UK,2026-05-14 21:28:42.368074,0.9151,0.9151,1,1.0
82,5619.0,UK,2026-05-14 21:28:44.387115,0.5619,0.5619,0,0.0
689,9989.0,UK,2026-05-14 21:28:46.416080,0.9989,0.9989,1,1.0
96,7826.0,US,2026-05-14 21:28:48.437171,0.7826,0.7826,1,1.0
294,1083.0,US,2026-05-14 21:28:50.458184,0.1083,0.1083,0,0.0
380,2420.0,IN,2026-05-14 21:28:52.480486,0.242,0.242,0,0.0
998,3235.0,IN,2026-05-14 21:28:54.501845,0.3235,0.3235,0,0.0
722,8573.0,US,2026-05-14 21:28:56.521956,0.8573,0.8573,1,1.0
592,2693.0,IN,2026-05-14 21:28:58.540677,0.2693,0.2693,0,0.0
298,4805.0,UK,2026-05-14 21:29:00.563345,0.4805,0.4805,0,0.0
335,7705.0,IN,2026-05-14 21:29:02.584049,0.7705,0.7705,1,1.0
434,8507.0,US,2026-05-14 21:29:04.603280,0.8507,0.8507,1,1.0
780,5981.0,US,2026-05-14 21:29:06.646919,0.5981,0.5981,0,0.0
708,353.0,US,2026-05-14 21:29:08.665275,0.0353,0.0353,0,0.0
956,4858.0,IN,2026-05-14 21:29:10.684412,0.4858,0.4858,0,0.0
138,2436.0,US,2026-05-14 21:29:12.702988,0.2436,0.2436,0,0.0
472,8235.0,US,2026-05-14 21:29:14.722355,0.8235,0.8235,1,1.0
506,950.0,IN,2026-05-14 21:29:16.740861,0.095,0.095,0,0.0
289,6844.0,IN,2026-05-14 21:29:18.764331,0.6844,0.6844,0,0.0
554,8449.0,IN,2026-05-14 21:29:20.784328,0.8449,0.8449,1,1.0
981,2749.0,UK,2026-05-14 21:29:22.807575,0.2749,0.2749,0,0.0
636,6123.0,IN,2026-05-14 21:29:24.826370,0.6123,0.6123,0,0.0
786,1629.0,IN,2026-05-14 21:29:26.848227,0.1629,0.1629,0,0.0
57,4122.0,US,2026-05-14 21:29:28.865605,0.4122,0.4122,0,0.0
471,5841.0,UK,2026-05-14 21:29:30.885573,0.5841,0.5841,0,0.0
276,5626.0,UK,2026-05-14 21:29:32.936553,0.5626,0.5626,0,0.0
108,7019.0,IN,2026-05-14 21:29:34.990405,0.7019,0.7019,0,0.0
923,113.0,UK,2026-05-14 21:29:37.011870,0.0113,0.0113,0,0.0
937,4806.0,US,2026-05-14 21:29:39.030612,0.4806,0.4806,0,0.0
371,4695.0,IN,2026-05-14 21:29:41.051572,0.4695,0.4695,0,0.0
913,8342.0,US,2026-05-14 21:29:43.068570,0.8342,0.8342,1,1.0
329,5193.0,US,2026-05-14 21:29:45.094369,0.5193,0.5193,0,0.0
481,185.0,UK,2026-05-14 21:29:47.115903,0.0185,0.0185,0,0.0
703,2720.0,US,2026-05-14 21:29:49.140057,0.272,0.272,0,0.0
227,641.0,IN,2026-05-14 21:29:51.158774,0.0641,0.0641,0,0.0
95,6632.0,UK,2026-05-14 21:29:53.183651,0.6632,0.6632,0,0.0
482,4439.0,US,2026-05-14 21:29:55.201319,0.4439,0.4439,0,0.0
268,4036.0,UK,2026-05-14 21:29:57.239916,0.4036,0.4036,0,0.0
253,3510.0,US,2026-05-14 21:29:59.262092,0.351,0.351,0,0.0
232,7206.0,IN,2026-05-14 21:30:01.300526,0.7206,0.7206,1,1.0
420,7072.0,IN,2026-05-14 21:30:03.326928,0.7072,0.7072,0,0.0
376,8384.0,IN,2026-05-14 21:30:05.350796,0.8384,0.8384,1,1.0
375,8089.0,UK,2026-05-14 21:30:07.368013,0.8089,0.8089,1,1.0
780,5199.0,IN,2026-05-14 21:30:09.383946,0.5199,0.5199,0,0.0
294,568.0,IN,2026-05-14 21:30:11.418782,0.0568,0.0568,0,0.0
706,7098.0,UK,2026-05-14 21:30:13.438491,0.7098,0.7098,0,0.0
114,8270.0,UK,2026-05-14 21:30:15.457480,0.827,0.827,1,1.0
73,5850.0,IN,2026-05-14 21:30:17.499887,0.585,0.585,0,0.0
757,5871.0,US,2026-05-14 21:30:19.611578,0.5871,0.5871,0,0.0
861,3841.0,IN,2026-05-14 21:30:21.680640,0.3841,0.3841,0,0.0
419,4720.0,US,2026-05-14 21:30:23.703334,0.472,0.472,0,0.0
306,1489.0,IN,2026-05-14 21:30:25.724664,0.1489,0.1489,0,0.0
154,8478.0,IN,2026-05-14 21:30:27.748064,0.8478,0.8478,1,1.0
684,3676.0,US,2026-05-14 21:30:29.818762,0.3676,0.3676,0,0.0
293,8346.0,IN,2026-05-14 21:30:31.848673,0.8346,0.8346,1,1.0
86,5175.0,IN,2026-05-14 21:30:33.868590,0.5175,0.5175,0,0.0
756,2914.0,US,2026-05-14 21:30:35.888232,0.2914,0.2914,0,0.0
417,6427.0,UK,2026-05-14 21:30:38.038316,0.6427,0.6427,0,0.0
445,3811.0,US,2026-05-14 21:30:40.106952,0.3811,0.3811,0,0.0
186,9827.0,UK,2026-05-14 21:30:42.127644,0.9827,0.9827,1,1.0
382,5484.0,US,2026-05-14 21:30:44.146099,0.5484,0.5484,0,0.0
347,7029.0,US,2026-05-14 21:30:46.167195,0.7029,0.7029,0,0.0
149,4016.0,US,2026-05-14 21:30:48.186673,0.4016,0.4016,0,0.0
366,1918.0,US,2026-05-14 21:30:50.202850,0.1918,0.1918,0,0.0
114,1139.0,UK,2026-05-14 21:30:52.226210,0.1139,0.1139,0,0.0
